shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
6,-23.479789,-46.437104,360,13413.5
6,-23.479642,-46.436460,361,13481.3
6,-23.479554,-46.436119,362,13517.4
6,-23.479507,-46.435973,363,13533.2
6,-23.479433,-46.435804,364,13552.4
6,-23.479243,-46.435520,365,13588.2
6,-23.479119,-46.435365,366,13609.2
6,-23.478851,-46.434967,367,13659.5
6,-23.478812,-46.434876,368,13669.7
6,-23.478764,-46.434748,369,13683.9
6,-23.478724,-46.434530,370,13706.6
6,-23.478693,-46.434133,371,13747.3
6,-23.478664,-46.433945,372,13766.7
7,-23.638289,-46.692626,1,0.0
7,-23.636821,-46.691614,2,192.6
7,-23.635453,-46.690613,3,375.4
7,-23.636168,-46.689528,4,511.4
7,-23.634815,-46.688471,5,696.1
7,-23.633825,-46.687758,6,827.7
7,-23.633363,-46.687483,7,886.0
7,-23.633297,-46.687803,8,919.5
7,-23.632906,-46.688305,9,986.6
7,-23.632180,-46.687640,10,1091.8
7,-23.630809,-46.686338,11,1293.6
7,-23.631410,-46.685316,12,1417.3
7,-23.631645,-46.685001,13,1458.6
7,-23.633150,-46.684636,14,1629.5
7,-23.633981,-46.685391,15,1749.5
7,-23.634258,-46.685597,16,1786.7
7,-23.635124,-46.685072,17,1896.6
7,-23.635467,-46.684420,18,1973.2
8,-23.635557,-46.700554,1,0.0
8,-23.639663,-46.693592,2,843.5
8,-23.636821,-46.691614,3,1217.4
8,-23.635453,-46.690613,4,1400.1
8,-23.636168,-46.689528,5,1536.2
8,-23.634699,-46.688377,6,1736.9
8,-23.633825,-46.687758,7,1852.5
8,-23.633363,-46.687483,8,1910.8
8,-23.633328,-46.687107,9,1949.4
8,-23.633372,-46.686693,10,1991.9
8,-23.634197,-46.685633,11,2133.5
8,-23.635124,-46.685072,12,2251.0
9,-23.636862,-46.703853,1,0.0
9,-23.637205,-46.704425,2,69.7
9,-23.637284,-46.704561,3,86.0
9,-23.637426,-46.705069,4,140.2
9,-23.637939,-46.705242,5,199.8
9,-23.638412,-46.705222,6,252.2
9,-23.638202,-46.704552,7,324.4
9,-23.638175,-46.703299,8,452.3
9,-23.638260,-46.703145,9,470.6
9,-23.638553,-46.703047,10,504.6
9,-23.638842,-46.702906,11,539.6
9,-23.639095,-46.702772,12,570.8
9,-23.639162,-46.702613,13,588.6
9,-23.639161,-46.702164,14,634.5
9,-23.639102,-46.701789,15,673.3
9,-23.638052,-46.702733,16,824.3
9,-23.637451,-46.703280,17,911.2
9,-23.636212,-46.701060,18,1176.1
9,-23.635498,-46.700513,19,1272.8
9,-23.634073,-46.699547,20,1458.9
9,-23.632740,-46.698598,21,1635.5
9,-23.631252,-46.697670,22,1825.5
9,-23.631524,-46.697207,23,1881.6
9,-23.632010,-46.696470,24,1974.1
9,-23.631278,-46.695690,25,2087.7
9,-23.631603,-46.695502,26,2128.5
9,-23.629383,-46.694052,27,2415.4
9,-23.627629,-46.692719,28,2652.6
9,-23.626523,-46.691921,29,2799.6
9,-23.625800,-46.691548,30,2888.3
9,-23.625161,-46.691084,31,2973.5
9,-23.623391,-46.690767,32,3172.1
9,-23.622006,-46.689896,33,3349.4
9,-23.620789,-46.689452,34,3491.6
9,-23.619050,-46.688057,35,3731.1
9,-23.618335,-46.687416,36,3833.8
9,-23.616278,-46.690259,37,4202.7
9,-23.615380,-46.691612,38,4372.9
9,-23.615136,-46.692068,39,4426.7
9,-23.614555,-46.691511,40,4512.5
10,-23.633698,-46.700395,1,0.0
10,-23.636077,-46.696415,2,484.1
11,-23.614872,-46.689373,1,0.0
11,-23.615222,-46.689273,2,40.1
11,-23.616362,-46.690273,3,202.4
11,-23.615722,-46.691173,4,318.4
11,-23.619122,-46.693903,5,786.9
11,-23.620932,-46.694493,6,996.2
11,-23.622922,-46.695283,7,1230.8
11,-23.623462,-46.695573,8,1297.6
11,-23.624371,-46.696368,9,1426.9
11,-23.625437,-46.696090,10,1548.3
11,-23.626522,-46.695673,11,1675.8
11,-23.628752,-46.694863,12,1936.2
11,-23.630322,-46.696033,13,2147.1
11,-23.631522,-46.697183,14,2324.4
11,-23.630842,-46.698403,15,2469.9
11,-23.632973,-46.699905,16,2751.3
12,-23.566295,-46.709199,1,0.0
12,-23.565602,-46.710600,2,162.3
12,-23.564937,-46.712037,3,326.5
13,-23.610220,-46.660858,1,0.0
13,-23.600962,-46.672539,2,1572.4
13,-23.601754,-46.673347,3,1692.8
13,-23.602470,-46.672434,4,1815.2
13,-23.605074,-46.669105,5,2260.8
13,-23.607086,-46.666614,6,2598.9
13,-23.610466,-46.662234,7,3182.0
13,-23.610995,-46.661612,8,3268.3
14,-23.612893,-46.657650,1,0.0
14,-23.612332,-46.658363,2,95.7
14,-23.611689,-46.659132,3,201.6
14,-23.610939,-46.660076,4,328.8
14,-23.610616,-46.660475,5,383.0
14,-23.610297,-46.660835,6,433.9
14,-23.607164,-46.657872,7,894.2
14,-23.608014,-46.658685,8,1019.7
14,-23.615022,-46.665288,9,2047.6
15,-23.608222,-46.674883,1,0.0
15,-23.608902,-46.674063,2,112.6
15,-23.606865,-46.672120,3,413.0
15,-23.606774,-46.672161,4,423.9
15,-23.605443,-46.670822,5,624.9
15,-23.603218,-46.668710,6,952.3
15,-23.599701,-46.665426,7,1466.2
15,-23.599027,-46.666290,8,1581.8
15,-23.603750,-46.670710,9,2272.5
15,-23.606158,-46.672984,10,2626.0
15,-23.608222,-46.674883,11,2925.7
16,-23.546552,-46.597104,1,0.0
16,-23.548522,-46.596304,2,233.0
16,-23.551782,-46.592894,3,734.5
16,-23.555872,-46.587734,4,1429.3
16,-23.556462,-46.585874,5,1630.2
16,-23.557102,-46.585024,6,1742.2
16,-23.557832,-46.584394,7,1845.5
16,-23.558242,-46.584544,8,1893.5
16,-23.559412,-46.584464,9,2023.3
16,-23.562558,-46.584799,10,2373.5
16,-23.561402,-46.587324,11,2661.3
16,-23.559662,-46.591124,12,3094.4
16,-23.557872,-46.590084,13,3319.3
16,-23.558332,-46.589224,14,3420.8
16,-23.556562,-46.588304,15,3638.2
16,-23.555092,-46.587454,16,3822.7
16,-23.553702,-46.589064,17,4047.9
16,-23.549012,-46.584394,18,4753.0
16,-23.547772,-46.586004,19,4967.2
16,-23.544242,-46.587394,20,5383.1
16,-23.543462,-46.582954,21,5844.6
16,-23.543522,-46.582174,22,5924.6
16,-23.543812,-46.582114,23,5957.3
16,-23.547742,-46.585964,24,6543.8
17,-23.544460,-46.718469,1,0.0
17,-23.543939,-46.718363,2,58.8
17,-23.543432,-46.718369,3,114.9
17,-23.542915,-46.718419,4,172.3
17,-23.542255,-46.718563,5,247.0
17,-23.541701,-46.718675,6,309.4
17,-23.541169,-46.718761,7,368.9
17,-23.540143,-46.718947,8,484.1
17,-23.539074,-46.719085,9,603.4
17,-23.538520,-46.719164,10,665.3
17,-23.538055,-46.719203,11,716.9
17,-23.537375,-46.719162,12,792.4
17,-23.536568,-46.719305,13,882.9
17,-23.536045,-46.718909,14,953.5
17,-23.535650,-46.718730,15,1001.0
17,-23.535254,-46.718482,16,1051.6
17,-23.535135,-46.718310,17,1073.6
17,-23.534795,-46.717960,18,1125.5
17,-23.534416,-46.717789,19,1171.0
17,-23.534204,-46.717794,20,1194.4
17,-23.533886,-46.718022,21,1236.6
17,-23.533426,-46.718232,22,1291.8
17,-23.532917,-46.718356,23,1349.6
17,-23.531541,-46.718793,24,1508.5
17,-23.528831,-46.719585,25,1819.3
17,-23.528536,-46.719663,26,1853.0
17,-23.528381,-46.719480,27,1878.4
17,-23.528199,-46.719454,28,1898.8
17,-23.528055,-46.719551,29,1917.5
17,-23.527863,-46.719539,30,1938.9
17,-23.526823,-46.719820,31,2057.5
17,-23.526169,-46.720326,32,2146.5
17,-23.525845,-46.720472,33,2185.4
17,-23.525728,-46.719348,34,2300.9
17,-23.525851,-46.718344,35,2404.3
17,-23.526109,-46.717427,36,2502.2
17,-23.526456,-46.716769,37,2579.6
17,-23.527174,-46.715446,38,2736.4
17,-23.527225,-46.715253,39,2756.9
17,-23.527731,-46.713850,40,2910.7
17,-23.527977,-46.713327,41,2970.7
17,-23.528211,-46.713057,42,3008.5
17,-23.528717,-46.712750,43,3072.8
17,-23.528795,-46.712566,44,3093.5
17,-23.528712,-46.712428,45,3110.3
17,-23.528532,-46.712335,46,3132.5
17,-23.528272,-46.712295,47,3161.5
17,-23.527925,-46.712035,48,3208.2
17,-23.527503,-46.711673,49,3267.8
17,-23.527160,-46.711385,50,3315.8
17,-23.526896,-46.711042,51,3361.4
17,-23.526690,-46.710582,52,3413.7
17,-23.526449,-46.709088,53,3568.6
17,-23.526327,-46.708373,54,3642.8
17,-23.526360,-46.708028,55,3678.3
17,-23.526668,-46.707318,56,3758.4
17,-23.527144,-46.706186,57,3885.5
17,-23.527433,-46.705547,58,3958.2
17,-23.527437,-46.704703,59,4044.3
17,-23.527464,-46.704292,60,4086.4
17,-23.527599,-46.703538,61,4164.9
17,-23.527814,-46.702793,62,4244.6
17,-23.527901,-46.702404,63,4285.4
17,-23.527930,-46.702112,64,4315.4
17,-23.527825,-46.701166,65,4412.7
17,-23.526691,-46.701134,66,4538.3
17,-23.526678,-46.697439,67,4915.7
17,-23.526700,-46.695083,68,5156.3
17,-23.526697,-46.692721,69,5397.5
17,-23.526674,-46.690704,70,5603.5
17,-23.526225,-46.690433,71,5660.4
17,-23.525642,-46.690402,72,5725.0
17,-23.525678,-46.689301,73,5837.5
17,-23.525684,-46.687991,74,5971.2
17,-23.525670,-46.685720,75,6203.2
17,-23.526659,-46.686361,76,6330.8
17,-23.528364,-46.683557,77,6673.8
17,-23.528364,-46.683547,78,6674.8
17,-23.528972,-46.682537,79,6798.0
17,-23.529577,-46.681557,80,6918.4
17,-23.532158,-46.677572,81,7415.8
17,-23.532754,-46.676578,82,7536.8
17,-23.534701,-46.673822,83,7891.4
17,-23.535359,-46.672749,84,8022.9
17,-23.535820,-46.672125,85,8104.6
17,-23.534467,-46.671136,86,8285.3
17,-23.533400,-46.670275,87,8432.6
17,-23.532361,-46.670086,88,8549.3
17,-23.532143,-46.671315,89,8677.0
17,-23.531876,-46.672457,90,8797.4
17,-23.531658,-46.672863,91,8845.4
17,-23.531433,-46.673229,92,8890.3
17,-23.531188,-46.673066,93,8922.2
17,-23.530920,-46.673418,94,8968.9
17,-23.530727,-46.673640,95,8999.9
17,-23.529162,-46.672685,96,9198.9
17,-23.528123,-46.672026,97,9332.0
17,-23.528545,-46.671266,98,9422.6
17,-23.528742,-46.670914,99,9464.7
18,-23.524847,-46.705831,1,0.0
18,-23.525039,-46.706128,2,37.0
18,-23.525281,-46.707492,3,178.8
18,-23.525515,-46.708733,4,308.2
18,-23.525715,-46.709919,5,431.3
18,-23.525914,-46.710965,6,540.3
18,-23.525958,-46.711330,7,578.0
18,-23.526123,-46.711644,8,614.9
18,-23.526390,-46.711872,9,652.5
18,-23.526878,-46.711965,10,707.4
18,-23.527263,-46.712284,11,761.0
18,-23.527372,-46.712721,12,807.2
18,-23.528795,-46.712566,13,965.6
18,-23.528717,-46.712750,14,986.3
18,-23.528211,-46.713057,15,1050.5
18,-23.527951,-46.713375,16,1093.9
18,-23.527731,-46.713850,17,1148.3
18,-23.527174,-46.715446,18,1322.5
18,-23.526456,-46.716769,19,1479.3
18,-23.525776,-46.717457,20,1582.2
18,-23.525180,-46.717972,21,1666.7
18,-23.525116,-46.718209,22,1691.8
18,-23.525155,-46.718408,23,1712.6
18,-23.525247,-46.718564,24,1731.5
18,-23.525453,-46.718629,25,1755.2
18,-23.525632,-46.718631,26,1775.1
18,-23.525794,-46.718747,27,1796.6
18,-23.525728,-46.719348,28,1858.4
18,-23.525845,-46.720472,29,1973.9
18,-23.526169,-46.720326,30,2012.9
18,-23.526823,-46.719820,31,2101.8
18,-23.527863,-46.719539,32,2220.4
18,-23.528055,-46.719551,33,2241.8
18,-23.528048,-46.719809,34,2268.2
18,-23.528089,-46.719942,35,2282.4
18,-23.528330,-46.720048,36,2311.3
18,-23.528521,-46.719904,37,2337.1
18,-23.528536,-46.719663,38,2361.7
18,-23.529562,-46.719373,39,2479.2
18,-23.530554,-46.719084,40,2593.0
18,-23.531594,-46.718775,41,2712.3
18,-23.532043,-46.718971,42,2766.0
18,-23.532537,-46.719120,43,2822.8
18,-23.533159,-46.719095,44,2891.7
18,-23.533159,-46.719079,45,2893.3
18,-23.534748,-46.718828,46,3071.1
18,-23.535219,-46.718773,47,3123.6
18,-23.535650,-46.718730,48,3171.5
18,-23.536045,-46.718909,49,3218.9
18,-23.536317,-46.719117,50,3255.8
18,-23.536568,-46.719305,51,3289.6
18,-23.537375,-46.719162,52,3380.1
18,-23.538055,-46.719203,53,3455.5
18,-23.538254,-46.719192,54,3477.6
18,-23.540042,-46.718964,55,3677.0
18,-23.541960,-46.718626,56,3892.2
18,-23.542802,-46.718440,57,3987.4
18,-23.543432,-46.718369,58,4057.5
18,-23.543939,-46.718363,59,4113.7
18,-23.544460,-46.718469,60,4172.4
19,-23.525642,-46.690402,1,0.0
19,-23.526332,-46.690439,2,76.4
19,-23.526674,-46.690704,3,123.0
19,-23.527407,-46.690736,4,204.3
19,-23.527516,-46.690501,5,231.1
19,-23.526824,-46.689763,6,338.5
19,-23.526765,-46.689173,7,399.2
19,-23.527768,-46.687553,8,598.4
19,-23.531399,-46.681521,9,1334.1
19,-23.528096,-46.679124,10,1774.2
19,-23.528619,-46.678192,11,1885.6
19,-23.528914,-46.677618,12,1952.7
19,-23.529203,-46.676880,13,2034.7
19,-23.529424,-46.676482,14,2082.1
19,-23.529502,-46.676407,15,2093.7
19,-23.529873,-46.675891,16,2160.4
19,-23.531433,-46.673229,17,2482.5
19,-23.528545,-46.671266,18,2860.0
20,-23.580753,-46.642454,1,0.0
20,-23.581457,-46.644458,2,218.9
20,-23.582788,-46.644233,3,368.1
20,-23.583096,-46.644310,4,403.1
20,-23.584222,-46.643535,5,550.8
20,-23.584465,-46.644034,6,608.4
20,-23.589340,-46.640985,7,1231.6
20,-23.590705,-46.640223,8,1401.6
20,-23.592772,-46.640366,9,1631.0
20,-23.592493,-46.644371,10,2041.0
20,-23.592340,-46.646005,11,2208.6
20,-23.591900,-46.646534,12,2281.3
20,-23.591000,-46.646126,13,2389.4
20,-23.590546,-46.645086,14,2506.8
20,-23.590133,-46.645101,15,2552.6
20,-23.589488,-46.645591,16,2639.8
20,-23.589018,-46.646961,17,2789.0
20,-23.588493,-46.647540,18,2871.9
20,-23.587759,-46.647820,19,2958.1
20,-23.586940,-46.647891,20,3049.1
20,-23.584687,-46.641518,21,3745.8
21,-23.579530,-46.646022,1,0.0
21,-23.580412,-46.645683,2,103.7
21,-23.580215,-46.644779,3,198.5
21,-23.579870,-46.643410,4,343.4
21,-23.579723,-46.642695,5,418.2
21,-23.579138,-46.641582,6,549.0
21,-23.579723,-46.642695,7,679.7
21,-23.583708,-46.642101,8,1125.2
21,-23.584331,-46.641739,9,1203.5
21,-23.583512,-46.640168,10,1387.7
21,-23.582781,-46.640731,11,1487.0
21,-23.582350,-46.640146,12,1563.4
21,-23.578280,-46.641964,13,2050.9
21,-23.578882,-46.643945,14,2263.8
21,-23.579731,-46.643598,15,2364.2
21,-23.579913,-46.643569,16,2384.6
21,-23.579731,-46.643598,17,2405.0
21,-23.578882,-46.643945,18,2505.4
21,-23.579628,-46.645947,19,2725.8
22,-23.592869,-46.639072,1,0.0
22,-23.592801,-46.640311,2,126.7
23,-23.592337,-46.639007,1,0.0
23,-23.590608,-46.638803,2,192.6
23,-23.589926,-46.638749,3,268.3
23,-23.589744,-46.639012,4,301.9
23,-23.589287,-46.638938,5,353.1
23,-23.588832,-46.638760,6,406.6
23,-23.584292,-46.641763,7,995.5
24,-23.580983,-46.640746,1,0.0
24,-23.581298,-46.641569,2,91.0
24,-23.581398,-46.641573,3,102.0
24,-23.582895,-46.640916,4,280.9
24,-23.582769,-46.640751,5,302.8
24,-23.583697,-46.642065,6,471.7
24,-23.584193,-46.643558,7,633.7
25,-23.588992,-46.646960,1,0.0
25,-23.587389,-46.642263,2,511.2
25,-23.586688,-46.640250,3,730.9
26,-23.589512,-46.640890,1,0.0
26,-23.588836,-46.638799,2,226.2
27,-23.590248,-46.645090,1,0.0
27,-23.590421,-46.644160,2,96.8
27,-23.592487,-46.644401,3,327.0
28,-23.510570,-46.652744,1,0.0
28,-23.510448,-46.652722,2,13.7
28,-23.509891,-46.652613,3,76.4
28,-23.509501,-46.652528,4,120.4
28,-23.509206,-46.652453,5,154.0
28,-23.508679,-46.652120,6,221.5
28,-23.507896,-46.651351,7,338.5
28,-23.507460,-46.650575,8,431.4
28,-23.507190,-46.649524,9,542.8
28,-23.506886,-46.647830,10,719.0
28,-23.506588,-46.646521,11,856.8
28,-23.506216,-46.644463,12,1071.0
28,-23.505869,-46.642797,13,1245.4
28,-23.505401,-46.642081,14,1335.0
28,-23.504819,-46.641480,15,1424.0
28,-23.504336,-46.640774,16,1513.8
28,-23.503899,-46.640040,17,1603.1
28,-23.503434,-46.639157,18,1706.9
28,-23.503066,-46.638404,19,1794.0
28,-23.503015,-46.637358,20,1900.9
28,-23.503119,-46.635291,21,2112.4
28,-23.503172,-46.634412,22,2202.3
28,-23.503363,-46.632195,23,2429.8
28,-23.503433,-46.631027,24,2549.3
28,-23.503569,-46.629310,25,2725.3
28,-23.503688,-46.627887,26,2871.3
29,-23.580772,-46.684053,1,0.0
29,-23.570042,-46.690693,2,1368.1
29,-23.567952,-46.692023,3,1636.4
29,-23.567334,-46.692553,4,1723.6
30,-23.664922,-46.711053,1,0.0
30,-23.664652,-46.710453,2,68.1
30,-23.663552,-46.711203,3,212.0
30,-23.662472,-46.712103,4,362.8
30,-23.660722,-46.713713,5,616.8
30,-23.660072,-46.714533,6,727.2
30,-23.659202,-46.715793,7,887.8
30,-23.658442,-46.717153,8,1050.1
30,-23.656912,-46.719403,9,1335.4
30,-23.656852,-46.720023,10,1399.0
30,-23.657122,-46.720643,11,1469.0
30,-23.656652,-46.721093,12,1538.4
30,-23.656302,-46.720623,13,1600.1
30,-23.656022,-46.720113,14,1660.6
30,-23.649422,-46.725583,15,2580.3
30,-23.648244,-46.726102,16,2721.1
31,-23.656647,-46.721081,1,0.0
31,-23.655457,-46.722068,2,165.9
32,-23.564251,-46.654251,1,0.0
32,-23.562492,-46.656317,2,287.1
32,-23.560591,-46.658522,3,595.3
32,-23.557028,-46.662528,4,1163.7
32,-23.560368,-46.665992,5,1675.4
32,-23.563114,-46.668889,6,2099.7
32,-23.566184,-46.672091,7,2571.3
32,-23.567231,-46.673202,8,2733.5
33,-23.566704,-46.676077,1,0.0
33,-23.562911,-46.673107,2,518.1
33,-23.563118,-46.672634,3,571.6
33,-23.563857,-46.671517,4,711.8
33,-23.557384,-46.664800,5,1704.0
33,-23.557072,-46.664499,6,1750.1
33,-23.557014,-46.664452,7,1758.2
33,-23.561976,-46.658828,8,2553.0
33,-23.565097,-46.655137,9,3064.3
34,-23.562740,-46.668492,1,0.0
34,-23.565216,-46.665672,2,397.5
34,-23.566788,-46.663908,3,648.0
34,-23.568246,-46.662187,4,886.7
34,-23.568682,-46.662664,5,955.2
34,-23.569176,-46.663184,6,1031.5
34,-23.570135,-46.664260,7,1184.3
34,-23.570972,-46.665416,8,1334.4
34,-23.570135,-46.664260,9,1484.4
34,-23.569658,-46.663725,10,1560.4
34,-23.569176,-46.663184,11,1637.2
34,-23.567312,-46.661193,12,1927.0
34,-23.568241,-46.660127,13,2076.8
34,-23.569461,-46.659003,14,2254.0
34,-23.570642,-46.657793,15,2433.9
34,-23.569461,-46.659003,16,2613.8
34,-23.568241,-46.660127,17,2791.0
34,-23.566902,-46.661623,18,3004.0
34,-23.559922,-46.669433,19,4114.5
35,-23.586462,-46.691463,1,0.0
35,-23.587802,-46.691803,2,152.4
35,-23.589952,-46.692473,3,400.2
35,-23.593012,-46.693613,4,758.5
35,-23.594922,-46.694473,5,987.5
35,-23.597552,-46.695743,6,1306.3
35,-23.599722,-46.696283,7,1552.9
35,-23.603242,-46.697523,8,1962.8
35,-23.605012,-46.698083,9,2167.0
35,-23.609532,-46.699213,10,2680.7
35,-23.612262,-46.699683,11,2986.8
35,-23.616312,-46.700603,12,3445.1
35,-23.618902,-46.701103,13,3736.4
35,-23.620032,-46.701873,14,3884.2
35,-23.621212,-46.703043,15,4061.2
35,-23.621942,-46.703993,16,4187.5
35,-23.623312,-46.708223,17,4645.0
35,-23.624202,-46.710143,18,4864.3
35,-23.625182,-46.711523,19,5042.1
35,-23.636762,-46.722343,20,6734.4
35,-23.638682,-46.723973,21,7004.4
35,-23.641282,-46.725903,22,7353.2
35,-23.644112,-46.726593,23,7674.5
35,-23.647162,-46.726523,24,8012.3
35,-23.648222,-46.726093,25,8137.7
36,-23.542032,-46.637533,1,0.0
36,-23.541252,-46.636293,2,153.3
36,-23.541002,-46.636143,3,184.9
36,-23.540462,-46.636093,4,244.9
36,-23.534992,-46.634984,5,861.3
36,-23.534624,-46.636420,6,1013.5
36,-23.534703,-46.636667,7,1040.2
36,-23.534526,-46.639736,8,1354.2
37,-23.534522,-46.639734,1,0.0
37,-23.536572,-46.642753,2,382.9
37,-23.538622,-46.645633,3,754.5
37,-23.539372,-46.644523,4,895.0
37,-23.539812,-46.644663,5,945.8
37,-23.539892,-46.644543,6,960.9
37,-23.540062,-46.644553,7,979.8
37,-23.539892,-46.644553,8,998.6
37,-23.539802,-46.644693,9,1016.0
37,-23.539812,-46.644803,10,1027.3
37,-23.539902,-46.644893,11,1040.9
37,-23.540042,-46.644893,12,1056.4
37,-23.540132,-46.644713,13,1077.3
37,-23.540052,-46.644563,14,1095.0
37,-23.542235,-46.642567,15,1411.2
37,-23.540729,-46.643941,16,1629.1
37,-23.540939,-46.644552,17,1695.6
37,-23.540987,-46.644644,18,1706.4
37,-23.541175,-46.644830,19,1734.6
37,-23.541328,-46.645043,20,1762.1
37,-23.541316,-46.645432,21,1801.9
37,-23.541361,-46.646144,22,1874.8
37,-23.541345,-46.646980,23,1960.2
37,-23.541242,-46.647084,24,1975.7
37,-23.541184,-46.647078,25,1982.2
37,-23.541092,-46.647093,26,1992.5
37,-23.540902,-46.646743,27,2034.0
37,-23.540192,-46.646920,28,2114.7
37,-23.539474,-46.647034,29,2195.0
38,-23.534822,-46.640184,1,0.0
38,-23.533812,-46.640954,2,136.7
38,-23.533412,-46.640284,3,218.2
38,-23.533272,-46.640194,4,236.3
38,-23.532612,-46.640644,5,322.6
38,-23.530912,-46.642014,6,557.2
38,-23.530162,-46.642554,7,656.9
38,-23.532372,-46.646003,8,1085.8
38,-23.529662,-46.648003,9,1448.9
38,-23.532372,-46.646003,10,1811.9
38,-23.536582,-46.642783,11,2382.5
38,-23.532372,-46.646003,12,2953.0
38,-23.535196,-46.650488,13,3507.6
39,-23.535196,-46.650488,1,0.0
39,-23.533672,-46.651663,2,207.1
39,-23.533452,-46.651643,3,231.6
39,-23.533062,-46.652163,4,300.0
39,-23.530442,-46.654283,5,662.1
39,-23.529743,-46.655195,6,783.2
39,-23.529084,-46.656088,7,900.0
39,-23.528043,-46.657204,8,1062.1
39,-23.527028,-46.658336,9,1223.3
39,-23.526519,-46.659009,10,1312.2
39,-23.526032,-46.659693,11,1400.5
39,-23.526002,-46.659943,12,1426.2
39,-23.526032,-46.659693,13,1452.0
39,-23.526514,-46.659006,14,1540.1
39,-23.527030,-46.658330,15,1629.7
39,-23.528043,-46.657201,16,1790.6
39,-23.529081,-46.656088,17,1952.3
39,-23.529738,-46.655200,18,2068.5
39,-23.528002,-46.652443,19,2409.5
39,-23.528592,-46.650063,20,2661.1
39,-23.529602,-46.649313,21,2796.7
39,-23.529022,-46.648463,22,2904.7
39,-23.529662,-46.647993,23,2990.3
40,-23.546984,-46.639378,1,0.0
40,-23.546412,-46.640094,2,96.7
40,-23.545781,-46.640624,3,185.2
40,-23.545988,-46.640931,4,224.0
40,-23.546061,-46.640987,5,233.9
40,-23.546146,-46.641011,6,243.6
40,-23.546173,-46.641041,7,247.9
40,-23.546363,-46.642011,8,349.2
40,-23.546293,-46.642361,9,385.7
40,-23.546363,-46.642011,10,422.3
40,-23.546173,-46.641041,11,523.6
40,-23.547328,-46.640992,12,651.6
40,-23.547428,-46.640736,13,680.1
40,-23.547293,-46.639825,14,774.2
40,-23.547368,-46.639582,15,800.4
40,-23.547293,-46.639825,16,826.6
40,-23.547428,-46.640736,17,920.8
40,-23.547328,-46.640992,18,949.2
40,-23.546747,-46.641018,19,1013.7
40,-23.546173,-46.641041,20,1077.3
40,-23.546146,-46.641011,21,1081.6
40,-23.546061,-46.640987,22,1091.3
40,-23.545988,-46.640931,23,1101.2
40,-23.545781,-46.640624,24,1140.0
40,-23.546412,-46.640094,25,1228.4
40,-23.546983,-46.639381,26,1324.9
40,-23.546983,-46.639314,27,1331.6
40,-23.546767,-46.639122,28,1362.6
40,-23.546035,-46.638674,29,1455.7
